group,mass_bin,T_bin,O2_bin,n
demersal,10^2 g,15.75,16.75,4
demersal,10^2 g,15.75,17.25,2
demersal,10^2 g,15.75,17.75,4
demersal,10^2 g,15.75,18.25,1
demersal,10^2 g,15.75,18.75,7
demersal,10^2 g,15.75,19.25,5
demersal,10^2 g,15.75,19.75,3
demersal,10^2 g,15.75,20.25,9
demersal,10^2 g,15.75,20.75,11
demersal,10^2 g,15.75,21.25,8
demersal,10^2 g,15.75,21.75,5
demersal,10^2 g,15.75,22.25,1
demersal,10^2 g,16.25,4.25,1
demersal,10^2 g,16.25,5.25,3
demersal,10^2 g,16.25,8.75,3
demersal,10^2 g,16.25,9.75,2
demersal,10^2 g,16.25,10.25,1
demersal,10^2 g,16.25,13.25,2
demersal,10^2 g,16.25,14.25,2
demersal,10^2 g,16.25,14.75,2
demersal,10^2 g,16.25,15.25,2
demersal,10^2 g,16.25,15.75,3
demersal,10^2 g,16.25,16.25,8
demersal,10^2 g,16.25,16.75,5
demersal,10^2 g,16.25,17.25,3
demersal,10^2 g,16.25,17.75,2
demersal,10^2 g,16.25,18.25,1
demersal,10^2 g,16.25,18.75,1
demersal,10^2 g,16.25,19.25,4
demersal,10^2 g,16.25,20.25,7
demersal,10^2 g,16.25,20.75,9
demersal,10^2 g,16.25,21.25,13
demersal,10^2 g,16.25,21.75,4
demersal,10^2 g,16.25,22.25,2
demersal,10^2 g,16.25,22.75,1
demersal,10^2 g,16.75,8.25,1
demersal,10^2 g,16.75,9.75,1
demersal,10^2 g,16.75,10.25,2
demersal,10^2 g,16.75,11.25,2
demersal,10^2 g,16.75,11.75,3
demersal,10^2 g,16.75,12.75,1
demersal,10^2 g,16.75,13.25,2
demersal,10^2 g,16.75,13.75,1
demersal,10^2 g,16.75,14.25,2
demersal,10^2 g,16.75,15.25,2
demersal,10^2 g,16.75,15.75,2
demersal,10^2 g,16.75,16.25,7
demersal,10^2 g,16.75,16.75,6
demersal,10^2 g,16.75,17.25,4
demersal,10^2 g,16.75,17.75,3
demersal,10^2 g,16.75,18.75,3
demersal,10^2 g,16.75,19.75,1
demersal,10^2 g,16.75,20.25,10
demersal,10^2 g,16.75,20.75,3
demersal,10^2 g,16.75,21.25,5
demersal,10^2 g,16.75,21.75,6
demersal,10^2 g,16.75,22.25,3
demersal,10^2 g,16.75,22.75,2
demersal,10^2 g,17.25,6.25,2
demersal,10^2 g,17.25,7.25,1
demersal,10^2 g,17.25,8.25,1
demersal,10^2 g,17.25,9.75,1
demersal,10^2 g,17.25,10.75,1
demersal,10^2 g,17.25,11.75,1
demersal,10^2 g,17.25,12.75,1
demersal,10^2 g,17.25,14.75,2
demersal,10^2 g,17.25,15.25,2
demersal,10^2 g,17.25,15.75,1
demersal,10^2 g,17.25,16.25,7
demersal,10^2 g,17.25,16.75,2
demersal,10^2 g,17.25,17.25,9
demersal,10^2 g,17.25,17.75,1
demersal,10^2 g,17.25,18.25,4
demersal,10^2 g,17.25,18.75,1
demersal,10^2 g,17.25,19.25,6
demersal,10^2 g,17.25,19.75,1
demersal,10^2 g,17.25,20.25,4
demersal,10^2 g,17.25,20.75,8
demersal,10^2 g,17.25,21.25,9
demersal,10^2 g,17.25,21.75,1
demersal,10^2 g,17.25,22.25,4
demersal,10^2 g,17.75,6.25,1
demersal,10^2 g,17.75,7.25,1
demersal,10^2 g,17.75,8.75,1
demersal,10^2 g,17.75,10.25,1
demersal,10^2 g,17.75,11.25,1
demersal,10^2 g,17.75,12.25,1
demersal,10^2 g,17.75,12.75,1
demersal,10^2 g,17.75,13.25,1
demersal,10^2 g,17.75,13.75,1
demersal,10^2 g,17.75,14.25,1
demersal,10^2 g,17.75,15.25,3
demersal,10^2 g,17.75,16.25,2
demersal,10^2 g,17.75,16.75,4
demersal,10^2 g,17.75,17.25,3
demersal,10^2 g,17.75,17.75,2
demersal,10^2 g,17.75,18.25,4
demersal,10^2 g,17.75,18.75,2
demersal,10^2 g,17.75,19.25,2
demersal,10^2 g,17.75,19.75,3
demersal,10^2 g,17.75,20.25,3
demersal,10^2 g,17.75,20.75,9
demersal,10^2 g,17.75,21.25,10
demersal,10^2 g,17.75,21.75,5
demersal,10^2 g,17.75,22.25,3
demersal,10^2 g,18.25,9.75,1
demersal,10^2 g,18.25,10.75,3
demersal,10^2 g,18.25,11.25,1
demersal,10^2 g,18.25,13.75,2
demersal,10^2 g,18.25,14.25,1
demersal,10^2 g,18.25,15.25,1
demersal,10^2 g,18.25,16.25,1
demersal,10^2 g,18.25,16.75,5
demersal,10^2 g,18.25,17.25,3
demersal,10^2 g,18.25,17.75,2
demersal,10^2 g,18.25,18.25,3
demersal,10^2 g,18.25,18.75,1
demersal,10^2 g,18.25,19.25,6
demersal,10^2 g,18.25,19.75,1
demersal,10^2 g,18.25,20.75,6
demersal,10^2 g,18.25,21.25,11
demersal,10^2 g,18.25,21.75,11
demersal,10^2 g,18.25,22.25,4
demersal,10^2 g,18.75,10.25,1
demersal,10^2 g,18.75,11.25,2
demersal,10^2 g,18.75,12.25,1
demersal,10^2 g,18.75,12.75,1
demersal,10^2 g,18.75,13.25,1
demersal,10^2 g,18.75,13.75,1
demersal,10^2 g,18.75,14.25,1
demersal,10^2 g,18.75,14.75,1
demersal,10^2 g,18.75,16.75,2
demersal,10^2 g,18.75,17.25,2
demersal,10^2 g,18.75,17.75,3
demersal,10^2 g,18.75,18.25,3
demersal,10^2 g,18.75,18.75,1
demersal,10^2 g,18.75,19.25,3
demersal,10^2 g,18.75,19.75,3
demersal,10^2 g,18.75,20.25,2
demersal,10^2 g,18.75,20.75,2
demersal,10^2 g,18.75,21.25,22
demersal,10^2 g,18.75,21.75,8
demersal,10^2 g,18.75,22.25,5
demersal,10^2 g,19.25,4.75,1
demersal,10^2 g,19.25,5.75,1
demersal,10^2 g,19.25,11.25,1
demersal,10^2 g,19.25,11.75,1
demersal,10^2 g,19.25,13.25,1
demersal,10^2 g,19.25,14.25,4
demersal,10^2 g,19.25,14.75,1
demersal,10^2 g,19.25,15.25,1
demersal,10^2 g,19.25,15.75,2
demersal,10^2 g,19.25,17.25,1
demersal,10^2 g,19.25,17.75,2
demersal,10^2 g,19.25,18.25,1
demersal,10^2 g,19.25,18.75,3
demersal,10^2 g,19.25,19.75,3
demersal,10^2 g,19.25,20.25,3
demersal,10^2 g,19.25,21.25,8
demersal,10^2 g,19.25,21.75,2
demersal,10^2 g,19.25,22.25,5
demersal,10^2 g,19.75,10.25,2
demersal,10^2 g,19.75,11.75,1
demersal,10^2 g,19.75,12.25,1
demersal,10^2 g,19.75,13.75,1
demersal,10^2 g,19.75,14.25,2
demersal,10^2 g,19.75,15.25,2
demersal,10^2 g,19.75,15.75,2
demersal,10^2 g,19.75,16.75,1
demersal,10^2 g,19.75,17.75,1
demersal,10^2 g,19.75,18.25,1
demersal,10^2 g,19.75,18.75,1
demersal,10^2 g,19.75,19.25,5
demersal,10^2 g,19.75,19.75,3
demersal,10^2 g,19.75,20.25,5
demersal,10^2 g,19.75,20.75,2
demersal,10^2 g,19.75,21.25,2
demersal,10^2 g,19.75,21.75,2
demersal,10^2 g,19.75,22.25,3
demersal,10^2 g,19.75,22.75,1
demersal,10^2 g,20.25,11.75,1
demersal,10^2 g,20.25,12.25,1
demersal,10^2 g,20.25,12.75,2
demersal,10^2 g,20.25,13.25,1
demersal,10^2 g,20.25,13.75,1
demersal,10^2 g,20.25,14.75,2
demersal,10^2 g,20.25,15.75,1
demersal,10^2 g,20.25,16.25,1
demersal,10^2 g,20.25,17.75,1
demersal,10^2 g,20.25,18.25,2
demersal,10^2 g,20.25,18.75,4
demersal,10^2 g,20.25,19.25,4
demersal,10^2 g,20.25,19.75,5
demersal,10^2 g,20.25,20.25,4
demersal,10^2 g,20.25,20.75,9
demersal,10^2 g,20.25,21.25,9
demersal,10^2 g,20.25,21.75,1
demersal,10^2 g,20.25,22.25,3
demersal,10^2 g,20.25,22.75,1
demersal,10^2 g,20.75,9.25,1
demersal,10^2 g,20.75,10.75,1
demersal,10^2 g,20.75,11.25,2
demersal,10^2 g,20.75,13.25,2
demersal,10^2 g,20.75,13.75,2
demersal,10^2 g,20.75,14.25,1
demersal,10^2 g,20.75,15.25,1
demersal,10^2 g,20.75,15.75,2
demersal,10^2 g,20.75,16.75,1
demersal,10^2 g,20.75,18.25,2
demersal,10^2 g,20.75,18.75,1
demersal,10^2 g,20.75,19.25,3
demersal,10^2 g,20.75,19.75,3
demersal,10^2 g,20.75,20.25,4
demersal,10^2 g,20.75,20.75,5
demersal,10^2 g,20.75,21.25,4
demersal,10^2 g,20.75,21.75,2
demersal,10^2 g,20.75,22.25,6
demersal,10^2 g,20.75,22.75,2
demersal,10^2 g,21.25,13.25,1
demersal,10^2 g,21.25,15.75,1
demersal,10^2 g,21.25,16.25,1
demersal,10^2 g,21.25,16.75,1
demersal,10^2 g,21.25,17.75,1
demersal,10^2 g,21.25,18.25,1
demersal,10^2 g,21.25,18.75,2
demersal,10^2 g,21.25,19.75,3
demersal,10^2 g,21.25,20.25,3
demersal,10^2 g,21.25,20.75,8
demersal,10^2 g,21.25,21.25,9
demersal,10^2 g,21.25,21.75,6
demersal,10^2 g,21.25,22.25,8
demersal,10^2 g,21.25,22.75,1
demersal,10^2 g,21.75,2.75,1
demersal,10^2 g,21.75,6.25,1
demersal,10^2 g,21.75,12.75,1
demersal,10^2 g,21.75,13.75,3
demersal,10^2 g,21.75,14.25,2
demersal,10^2 g,21.75,17.25,1
demersal,10^2 g,21.75,18.25,3
demersal,10^2 g,21.75,18.75,2
demersal,10^2 g,21.75,19.25,2
demersal,10^2 g,21.75,19.75,5
demersal,10^2 g,21.75,20.25,1
demersal,10^2 g,21.75,20.75,4
demersal,10^2 g,21.75,21.25,7
demersal,10^2 g,21.75,21.75,13
demersal,10^2 g,21.75,22.25,9
demersal,10^2 g,22.25,11.75,1
demersal,10^2 g,22.25,13.25,1
demersal,10^2 g,22.25,13.75,2
demersal,10^2 g,22.25,15.25,1
demersal,10^2 g,22.25,15.75,1
demersal,10^2 g,22.25,16.25,1
demersal,10^2 g,22.25,16.75,1
demersal,10^2 g,22.25,17.25,2
demersal,10^2 g,22.25,19.25,2
demersal,10^2 g,22.25,19.75,2
demersal,10^2 g,22.25,20.25,4
demersal,10^2 g,22.25,20.75,8
demersal,10^2 g,22.25,21.25,8
demersal,10^2 g,22.25,21.75,8
demersal,10^2 g,22.25,22.25,2
demersal,10^2 g,22.25,25.25,1
demersal,10^2 g,22.75,10.25,1
demersal,10^2 g,22.75,12.75,1
demersal,10^2 g,22.75,13.25,1
demersal,10^2 g,22.75,14.25,2
demersal,10^2 g,22.75,14.75,1
demersal,10^2 g,22.75,16.75,1
demersal,10^2 g,22.75,17.25,2
demersal,10^2 g,22.75,17.75,4
demersal,10^2 g,22.75,19.25,1
demersal,10^2 g,22.75,19.75,1
demersal,10^2 g,22.75,20.25,8
demersal,10^2 g,22.75,20.75,7
demersal,10^2 g,22.75,21.25,5
demersal,10^2 g,22.75,21.75,3
demersal,10^2 g,22.75,22.25,1
demersal,10^2 g,23.25,7.75,1
demersal,10^2 g,23.25,9.75,1
demersal,10^2 g,23.25,12.25,2
demersal,10^2 g,23.25,15.25,1
demersal,10^2 g,23.25,15.75,1
demersal,10^2 g,23.25,16.25,2
demersal,10^2 g,23.25,17.25,2
demersal,10^2 g,23.25,17.75,3
demersal,10^2 g,23.25,18.25,2
demersal,10^2 g,23.25,19.25,3
demersal,10^2 g,23.25,19.75,3
demersal,10^2 g,23.25,20.25,1
demersal,10^2 g,23.25,20.75,7
demersal,10^2 g,23.25,21.25,17
demersal,10^2 g,23.25,21.75,5
demersal,10^2 g,23.25,22.25,3
demersal,10^2 g,23.25,22.75,3
demersal,10^2 g,23.75,11.25,2
demersal,10^2 g,23.75,12.75,1
demersal,10^2 g,23.75,14.75,1
demersal,10^2 g,23.75,16.25,4
demersal,10^2 g,23.75,16.75,2
demersal,10^2 g,23.75,17.25,1
demersal,10^2 g,23.75,17.75,3
demersal,10^2 g,23.75,18.25,4
demersal,10^2 g,23.75,18.75,3
demersal,10^2 g,23.75,19.25,1
demersal,10^2 g,23.75,19.75,2
demersal,10^2 g,23.75,20.25,6
demersal,10^2 g,23.75,20.75,12
demersal,10^2 g,23.75,21.25,3
demersal,10^2 g,23.75,21.75,4
demersal,10^2 g,23.75,22.25,4
demersal,10^2 g,23.75,22.75,2
demersal,10^2 g,24.25,10.25,3
demersal,10^2 g,24.25,10.75,1
demersal,10^2 g,24.25,16.25,2
demersal,10^2 g,24.25,16.75,4
demersal,10^2 g,24.25,17.25,3
demersal,10^2 g,24.25,17.75,5
demersal,10^2 g,24.25,18.25,4
demersal,10^2 g,24.25,18.75,2
demersal,10^2 g,24.25,19.25,3
demersal,10^2 g,24.25,19.75,7
demersal,10^2 g,24.25,20.25,5
demersal,10^2 g,24.25,20.75,7
demersal,10^2 g,24.25,21.25,11
demersal,10^2 g,24.25,21.75,11
demersal,10^2 g,24.25,22.25,2
demersal,10^2 g,24.75,10.75,1
demersal,10^2 g,24.75,11.25,2
demersal,10^2 g,24.75,11.75,1
demersal,10^2 g,24.75,13.25,1
demersal,10^2 g,24.75,13.75,1
demersal,10^2 g,24.75,14.25,1
demersal,10^2 g,24.75,15.75,1
demersal,10^2 g,24.75,16.25,3
demersal,10^2 g,24.75,16.75,4
demersal,10^2 g,24.75,17.25,2
demersal,10^2 g,24.75,17.75,6
demersal,10^2 g,24.75,18.25,2
demersal,10^2 g,24.75,18.75,3
demersal,10^2 g,24.75,19.25,2
demersal,10^2 g,24.75,19.75,6
demersal,10^2 g,24.75,20.25,18
demersal,10^2 g,24.75,20.75,30
demersal,10^2 g,24.75,21.25,7
demersal,10^2 g,24.75,21.75,20
demersal,10^2 g,24.75,22.25,2
demersal,10^2 g,25.25,9.25,3
demersal,10^2 g,25.25,12.25,1
demersal,10^2 g,25.25,13.25,1
demersal,10^2 g,25.25,13.75,1
demersal,10^2 g,25.25,14.25,1
demersal,10^2 g,25.25,15.75,1
demersal,10^2 g,25.25,16.25,1
demersal,10^2 g,25.25,16.75,2
demersal,10^2 g,25.25,17.25,3
demersal,10^2 g,25.25,17.75,3
demersal,10^2 g,25.25,18.25,5
demersal,10^2 g,25.25,18.75,2
demersal,10^2 g,25.25,19.25,2
demersal,10^2 g,25.25,19.75,3
demersal,10^2 g,25.25,20.25,3
demersal,10^2 g,25.25,20.75,19
demersal,10^2 g,25.25,21.25,25
demersal,10^2 g,25.25,21.75,13
demersal,10^2 g,25.25,22.25,5
demersal,10^2 g,25.75,10.25,1
demersal,10^2 g,25.75,11.25,1
demersal,10^2 g,25.75,12.25,1
demersal,10^2 g,25.75,12.75,1
demersal,10^2 g,25.75,13.25,1
demersal,10^2 g,25.75,15.25,2
demersal,10^2 g,25.75,16.25,2
demersal,10^2 g,25.75,16.75,1
demersal,10^2 g,25.75,17.25,3
demersal,10^2 g,25.75,17.75,2
demersal,10^2 g,25.75,18.25,4
demersal,10^2 g,25.75,18.75,5
demersal,10^2 g,25.75,19.25,5
demersal,10^2 g,25.75,19.75,6
demersal,10^2 g,25.75,20.25,4
demersal,10^2 g,25.75,20.75,18
demersal,10^2 g,25.75,21.25,30
demersal,10^2 g,25.75,21.75,11
demersal,10^2 g,25.75,22.25,4
demersal,10^2 g,26.25,9.25,1
demersal,10^2 g,26.25,11.25,1
demersal,10^2 g,26.25,13.75,3
demersal,10^2 g,26.25,14.75,3
demersal,10^2 g,26.25,15.75,3
demersal,10^2 g,26.25,16.25,3
demersal,10^2 g,26.25,16.75,4
demersal,10^2 g,26.25,17.25,1
demersal,10^2 g,26.25,17.75,4
demersal,10^2 g,26.25,18.25,3
demersal,10^2 g,26.25,18.75,2
demersal,10^2 g,26.25,19.25,6
demersal,10^2 g,26.25,19.75,3
demersal,10^2 g,26.25,20.25,8
demersal,10^2 g,26.25,20.75,7
demersal,10^2 g,26.25,21.25,31
demersal,10^2 g,26.25,21.75,17
demersal,10^2 g,26.25,22.25,7
demersal,10^2 g,26.75,11.25,1
demersal,10^2 g,26.75,12.25,1
demersal,10^2 g,26.75,12.75,1
demersal,10^2 g,26.75,14.25,1
demersal,10^2 g,26.75,14.75,1
demersal,10^2 g,26.75,15.75,1
demersal,10^2 g,26.75,16.25,1
demersal,10^2 g,26.75,16.75,1
demersal,10^2 g,26.75,17.25,4
demersal,10^2 g,26.75,17.75,5
demersal,10^2 g,26.75,18.25,2
demersal,10^2 g,26.75,18.75,3
demersal,10^2 g,26.75,19.25,1
demersal,10^2 g,26.75,19.75,3
demersal,10^2 g,26.75,20.25,7
demersal,10^2 g,26.75,20.75,15
demersal,10^2 g,26.75,21.25,29
demersal,10^2 g,26.75,21.75,13
demersal,10^2 g,26.75,22.25,1
demersal,10^2 g,27.25,10.25,1
demersal,10^2 g,27.25,10.75,2
demersal,10^2 g,27.25,13.25,1
demersal,10^2 g,27.25,13.75,2
demersal,10^2 g,27.25,15.25,1
demersal,10^2 g,27.25,15.75,1
demersal,10^2 g,27.25,16.25,2
demersal,10^2 g,27.25,16.75,1
demersal,10^2 g,27.25,17.25,2
demersal,10^2 g,27.25,17.75,6
demersal,10^2 g,27.25,18.25,3
demersal,10^2 g,27.25,18.75,5
demersal,10^2 g,27.25,19.25,6
demersal,10^2 g,27.25,19.75,8
demersal,10^2 g,27.25,20.25,7
demersal,10^2 g,27.25,20.75,24
demersal,10^2 g,27.25,21.25,44
demersal,10^2 g,27.25,21.75,30
demersal,10^2 g,27.25,22.25,1
demersal,10^2 g,27.75,12.75,1
demersal,10^2 g,27.75,14.25,1
demersal,10^2 g,27.75,16.25,2
demersal,10^2 g,27.75,16.75,1
demersal,10^2 g,27.75,17.25,1
demersal,10^2 g,27.75,17.75,4
demersal,10^2 g,27.75,18.25,6
demersal,10^2 g,27.75,19.25,7
demersal,10^2 g,27.75,19.75,9
demersal,10^2 g,27.75,20.25,11
demersal,10^2 g,27.75,20.75,11
demersal,10^2 g,27.75,21.25,18
demersal,10^2 g,27.75,21.75,24
demersal,10^2 g,27.75,22.25,7
demersal,10^2 g,28.25,18.25,1
demersal,10^2 g,28.25,18.75,2
demersal,10^2 g,28.25,19.25,2
demersal,10^2 g,28.25,19.75,2
demersal,10^2 g,28.25,20.25,11
demersal,10^2 g,28.25,20.75,3
demersal,10^2 g,28.25,21.25,13
demersal,10^2 g,28.25,21.75,14
demersal,10^2 g,28.25,22.25,3
demersal,10^2 g,28.75,19.75,5
demersal,10^2 g,28.75,20.25,3
demersal,10^2 g,28.75,20.75,9
demersal,10^2 g,28.75,21.25,12
demersal,10^2 g,28.75,21.75,6
demersal,10^2 g,28.75,22.25,1
demersal,10^2 g,29.25,21.25,5
demersal,10^2 g,29.25,21.75,17
demersal,10^2 g,29.25,22.25,2
demersal,10^2 g,29.75,21.75,2
demersal,10^3 g,0.25,12.25,1
demersal,10^3 g,0.25,12.75,3
demersal,10^3 g,0.25,13.25,20
demersal,10^3 g,0.25,13.75,15
demersal,10^3 g,0.25,14.25,6
demersal,10^3 g,0.25,14.75,9
demersal,10^3 g,0.25,15.25,5
demersal,10^3 g,0.25,15.75,14
demersal,10^3 g,0.25,16.25,24
demersal,10^3 g,0.25,16.75,11
demersal,10^3 g,0.25,17.25,20
demersal,10^3 g,0.25,17.75,97
demersal,10^3 g,0.25,18.25,105
demersal,10^3 g,0.25,18.75,92
demersal,10^3 g,0.25,19.25,108
demersal,10^3 g,0.25,19.75,131
demersal,10^3 g,0.25,20.25,58
demersal,10^3 g,0.25,20.75,39
demersal,10^3 g,0.25,21.25,46
demersal,10^3 g,0.25,21.75,30
demersal,10^3 g,0.25,22.25,8
demersal,10^3 g,0.25,22.75,1
demersal,10^3 g,0.25,24.25,1
demersal,10^3 g,0.75,12.25,2
demersal,10^3 g,0.75,12.75,8
demersal,10^3 g,0.75,13.25,13
demersal,10^3 g,0.75,13.75,2
demersal,10^3 g,0.75,14.25,7
demersal,10^3 g,0.75,14.75,9
demersal,10^3 g,0.75,15.25,6
demersal,10^3 g,0.75,15.75,1
demersal,10^3 g,0.75,16.25,4
demersal,10^3 g,0.75,16.75,4
demersal,10^3 g,0.75,17.25,4
demersal,10^3 g,0.75,17.75,15
demersal,10^3 g,0.75,18.25,14
demersal,10^3 g,0.75,18.75,24
demersal,10^3 g,0.75,19.25,22
demersal,10^3 g,0.75,19.75,49
demersal,10^3 g,0.75,20.25,25
demersal,10^3 g,0.75,20.75,15
demersal,10^3 g,0.75,21.25,2
demersal,10^3 g,0.75,21.75,3
demersal,10^3 g,1.25,11.25,1
demersal,10^3 g,1.25,11.75,4
demersal,10^3 g,1.25,12.25,9
demersal,10^3 g,1.25,12.75,7
demersal,10^3 g,1.25,13.25,5
demersal,10^3 g,1.25,13.75,5
demersal,10^3 g,1.25,14.25,6
demersal,10^3 g,1.25,14.75,3
demersal,10^3 g,1.25,15.25,2
demersal,10^3 g,1.25,15.75,2
demersal,10^3 g,1.25,16.25,1
demersal,10^3 g,1.25,16.75,4
demersal,10^3 g,1.25,17.25,2
demersal,10^3 g,1.25,17.75,9
demersal,10^3 g,1.25,18.25,8
demersal,10^3 g,1.25,18.75,20
demersal,10^3 g,1.25,19.25,47
demersal,10^3 g,1.25,19.75,51
demersal,10^3 g,1.25,20.25,35
demersal,10^3 g,1.25,20.75,16
demersal,10^3 g,1.25,21.25,5
demersal,10^3 g,1.25,21.75,1
demersal,10^3 g,1.25,22.25,1
demersal,10^3 g,1.25,22.75,1
demersal,10^3 g,1.75,3.75,1
demersal,10^3 g,1.75,4.25,1
demersal,10^3 g,1.75,4.75,1
demersal,10^3 g,1.75,5.25,2
demersal,10^3 g,1.75,5.75,2
demersal,10^3 g,1.75,6.25,1
demersal,10^3 g,1.75,8.25,1
demersal,10^3 g,1.75,10.25,2
demersal,10^3 g,1.75,10.75,1
demersal,10^3 g,1.75,11.25,5
demersal,10^3 g,1.75,11.75,7
demersal,10^3 g,1.75,12.25,6
demersal,10^3 g,1.75,12.75,4
demersal,10^3 g,1.75,13.25,5
demersal,10^3 g,1.75,13.75,2
demersal,10^3 g,1.75,14.25,1
demersal,10^3 g,1.75,14.75,2
demersal,10^3 g,1.75,15.75,5
demersal,10^3 g,1.75,16.25,5
demersal,10^3 g,1.75,17.25,1
demersal,10^3 g,1.75,17.75,6
demersal,10^3 g,1.75,18.25,8
demersal,10^3 g,1.75,18.75,14
demersal,10^3 g,1.75,19.25,26
demersal,10^3 g,1.75,19.75,36
demersal,10^3 g,1.75,20.25,38
demersal,10^3 g,1.75,20.75,31
demersal,10^3 g,1.75,21.25,3
demersal,10^3 g,1.75,21.75,7
demersal,10^3 g,1.75,22.25,4
demersal,10^3 g,2.25,2.25,1
demersal,10^3 g,2.25,3.25,3
demersal,10^3 g,2.25,3.75,3
demersal,10^3 g,2.25,6.25,1
demersal,10^3 g,2.25,6.75,1
demersal,10^3 g,2.25,7.25,5
demersal,10^3 g,2.25,9.25,1
demersal,10^3 g,2.25,9.75,3
demersal,10^3 g,2.25,10.25,1
demersal,10^3 g,2.25,10.75,1
demersal,10^3 g,2.25,11.25,3
demersal,10^3 g,2.25,11.75,7
demersal,10^3 g,2.25,12.25,6
demersal,10^3 g,2.25,12.75,4
demersal,10^3 g,2.25,13.25,1
demersal,10^3 g,2.25,13.75,3
demersal,10^3 g,2.25,14.25,3
demersal,10^3 g,2.25,14.75,5
demersal,10^3 g,2.25,15.25,4
demersal,10^3 g,2.25,15.75,1
demersal,10^3 g,2.25,16.25,2
demersal,10^3 g,2.25,16.75,1
demersal,10^3 g,2.25,17.25,5
demersal,10^3 g,2.25,17.75,12
demersal,10^3 g,2.25,18.25,9
demersal,10^3 g,2.25,18.75,9
demersal,10^3 g,2.25,19.25,10
demersal,10^3 g,2.25,19.75,26
demersal,10^3 g,2.25,20.25,63
demersal,10^3 g,2.25,20.75,17
demersal,10^3 g,2.25,21.25,9
demersal,10^3 g,2.25,21.75,6
demersal,10^3 g,2.25,22.75,1
demersal,10^3 g,2.25,23.25,1
demersal,10^3 g,2.75,1.75,1
demersal,10^3 g,2.75,2.25,1
demersal,10^3 g,2.75,2.75,1
demersal,10^3 g,2.75,3.25,2
demersal,10^3 g,2.75,5.75,1
demersal,10^3 g,2.75,6.75,2
demersal,10^3 g,2.75,9.75,1
demersal,10^3 g,2.75,10.25,2
demersal,10^3 g,2.75,10.75,2
demersal,10^3 g,2.75,11.25,1
demersal,10^3 g,2.75,11.75,4
demersal,10^3 g,2.75,12.25,8
demersal,10^3 g,2.75,12.75,2
demersal,10^3 g,2.75,13.25,2
demersal,10^3 g,2.75,13.75,2
demersal,10^3 g,2.75,14.25,3
demersal,10^3 g,2.75,14.75,4
demersal,10^3 g,2.75,15.25,2
demersal,10^3 g,2.75,15.75,4
demersal,10^3 g,2.75,16.25,9
demersal,10^3 g,2.75,16.75,2
demersal,10^3 g,2.75,17.25,5
demersal,10^3 g,2.75,17.75,7
demersal,10^3 g,2.75,18.25,7
demersal,10^3 g,2.75,18.75,18
demersal,10^3 g,2.75,19.25,25
demersal,10^3 g,2.75,19.75,16
demersal,10^3 g,2.75,20.25,54
demersal,10^3 g,2.75,20.75,11
demersal,10^3 g,2.75,21.25,10
demersal,10^3 g,2.75,21.75,10
demersal,10^3 g,2.75,22.25,3
demersal,10^3 g,3.25,1.75,2
demersal,10^3 g,3.25,2.25,3
demersal,10^3 g,3.25,2.75,2
demersal,10^3 g,3.25,3.75,4
demersal,10^3 g,3.25,4.25,3
demersal,10^3 g,3.25,4.75,2
demersal,10^3 g,3.25,5.25,4
demersal,10^3 g,3.25,5.75,1
demersal,10^3 g,3.25,6.25,1
demersal,10^3 g,3.25,6.75,1
demersal,10^3 g,3.25,7.75,3
demersal,10^3 g,3.25,8.25,2
demersal,10^3 g,3.25,8.75,3
demersal,10^3 g,3.25,9.25,2
demersal,10^3 g,3.25,9.75,4
demersal,10^3 g,3.25,10.25,4
demersal,10^3 g,3.25,10.75,6
demersal,10^3 g,3.25,11.25,6
demersal,10^3 g,3.25,11.75,9
demersal,10^3 g,3.25,12.25,5
demersal,10^3 g,3.25,12.75,11
demersal,10^3 g,3.25,13.25,9
demersal,10^3 g,3.25,13.75,2
demersal,10^3 g,3.25,14.25,2
demersal,10^3 g,3.25,14.75,3
demersal,10^3 g,3.25,15.25,3
demersal,10^3 g,3.25,15.75,9
demersal,10^3 g,3.25,16.25,6
demersal,10^3 g,3.25,16.75,6
demersal,10^3 g,3.25,17.25,8
demersal,10^3 g,3.25,17.75,19
demersal,10^3 g,3.25,18.25,19
demersal,10^3 g,3.25,18.75,83
demersal,10^3 g,3.25,19.25,209
demersal,10^3 g,3.25,19.75,73
demersal,10^3 g,3.25,20.25,59
demersal,10^3 g,3.25,20.75,10
demersal,10^3 g,3.25,21.25,20
demersal,10^3 g,3.25,21.75,26
demersal,10^3 g,3.25,22.25,10
demersal,10^3 g,3.75,1.75,4
demersal,10^3 g,3.75,2.25,1
demersal,10^3 g,3.75,2.75,2
demersal,10^3 g,3.75,3.75,1
demersal,10^3 g,3.75,4.25,4
demersal,10^3 g,3.75,5.25,3
demersal,10^3 g,3.75,5.75,1
demersal,10^3 g,3.75,6.25,2
demersal,10^3 g,3.75,6.75,3
demersal,10^3 g,3.75,7.25,1
demersal,10^3 g,3.75,8.25,1
demersal,10^3 g,3.75,8.75,2
demersal,10^3 g,3.75,9.25,2
demersal,10^3 g,3.75,9.75,1
demersal,10^3 g,3.75,10.25,2
demersal,10^3 g,3.75,10.75,9
demersal,10^3 g,3.75,11.25,25
demersal,10^3 g,3.75,11.75,9
demersal,10^3 g,3.75,12.25,6
demersal,10^3 g,3.75,12.75,6
demersal,10^3 g,3.75,13.25,5
